symbol,timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,mid_price,spread,volume_imbalance,rolling_volatility,mid_price_sq,spread_sq,volume_imbalance_sq,rolling_volatility_sq,mid_price_x_spread,mid_price_x_volume_imbalance,mid_price_x_rolling_volatility,spread_x_volume_imbalance,spread_x_rolling_volatility,volume_imbalance_x_rolling_volatility
BNBUSDT,2025-03-15 19:00:15.181,611.63,13.472,611.64,5.842,611.635,0.0099999999999909,0.3950502224318886,0.2871875113336923,374097.373225,9.9999999999818e-05,0.15606467824348466,0.08247666666603964,6.1163499999944335,241.62654279712817,175.6539334945829,0.003950502224315291,0.0028718751133343097,0.11345349023203567
BNBUSDT,2025-03-15 19:01:15.416,611.09,5.336,611.1,8.373,611.095,0.0099999999999909,-0.2215332991308385,0.2674156149339122,373437.09902500006,9.9999999999818e-05,0.04907700262379357,0.0715111111104824,6.110949999994439,-135.37789143235975,163.41634520803908,-0.002215332991306369,0.0026741561493366884,-0.05924146341541149
BNBUSDT,2025-03-15 19:02:15.633,611.42,27.234,611.43,1.334,611.425,0.0099999999999909,0.9066087927378156,0.2483635328380901,373840.53062499996,9.9999999999818e-05,0.8219395030695195,0.06168444444381706,6.114249999994436,554.3232810997189,151.85567306552923,0.009066087927369905,0.0024836353283786408,0.22516856266643967
BNBUSDT,2025-03-15 19:03:15.839,612.65,31.948,612.66,1.843,612.655,0.0099999999999909,0.8909176997156292,0.4898253657051914,375346.149025,9.9999999999818e-05,0.793734347666588,0.2399288888882245,6.126549999994425,545.8251833192787,300.09395942611405,0.008909176997148185,0.004898253657047456,0.436394088076436
BNBUSDT,2025-03-15 19:04:16.144,612.79,39.192,612.8,5.069,612.795,0.0099999999999909,0.7709495942769142,0.6283673730826951,375517.71202499996,9.9999999999818e-05,0.5943632769157386,0.3948455555548469,6.127949999994423,472.4340566249216,385.0603843882101,0.007709495942762126,0.0062836737308212326,0.4844395713349542
BNBUSDT,2025-03-15 19:05:16.356,613.28,26.258,613.29,1.649,613.285,0.0099999999999909,0.881821764832543,0.7670260027457535,376118.49122499995,9.9999999999818e-05,0.7776096249323808,0.5883288888881286,6.132849999994419,540.8080610453261,470.4055420939294,0.008818217648317406,0.007670260027450555,0.6763802234137114
BNBUSDT,2025-03-15 19:06:16.591,612.71,5.638,612.72,17.511,612.715,0.0099999999999909,-0.5128947252525401,0.7592423123668239,375419.67122500006,9.9999999999818e-05,0.2630609991918786,0.5764488888881218,6.127149999994424,-314.2582915831101,465.19915342183856,-0.0051289472525207335,0.00759242312366133,-0.3894113772014854
BNBUSDT,2025-03-15 19:07:17.103,613.0,1.764,613.01,28.477,613.005,0.0099999999999909,-0.8833371909383495,0.7928605033529033,375775.130025,9.9999999999818e-05,0.7802845928948541,0.6286277777770192,6.130049999994421,-541.490114731163,486.02745285784647,-0.008833371909375456,0.007928605033521817,-0.7003631698377194
BNBUSDT,2025-03-15 19:08:17.326,613.15,2.172,613.16,26.158,613.155,0.0099999999999909,-0.8466643131497831,0.8046842030672205,375959.05402499996,9.9999999999818e-05,0.7168404591613939,0.6475166666659279,6.13154999999442,-519.1364569293552,493.3961425316816,-0.008466643131490125,0.008046842030664882,-0.6812973980923889
BNBUSDT,2025-03-15 19:09:17.541,613.27,34.362,613.28,2.051,613.275,0.0099999999999909,0.8873479249478625,0.8121227329244093,376106.22562499996,9.9999999999818e-05,0.7873863399092774,0.6595433333326114,6.132749999994419,544.1882986724004,498.0545690342171,0.00887347924947055,0.008121227329236702,0.7206354218634617
BNBUSDT,2025-03-15 19:10:17.781,613.44,32.848,613.45,2.027,613.445,0.0099999999999909,0.8837562721480268,0.7985125059894381,376314.76802500006,9.9999999999818e-05,0.7810251485609772,0.6376222222215324,6.134449999994418,542.1358663678463,489.84350423669093,0.008837562721472226,0.007985125059887115,0.7056904355568048
BNBUSDT,2025-03-15 19:11:18.009,613.35,13.804,613.36,24.812,613.355,0.0099999999999909,-0.2850631861702239,0.591480252323142,376204.35602500004,9.9999999999818e-05,0.08126102010951974,0.3498488888882478,6.133549999994418,-174.8449305534377,362.7873701636608,-0.002850631861699645,0.005914802523226038,-0.16860924528400287
BNBUSDT,2025-03-15 19:12:18.256,612.88,8.478,612.89,9.108,612.885,0.0099999999999909,-0.0358239508496395,0.2844019065403951,375628.023225,9.9999999999818e-05,0.0012833554544773864,0.08088444444381163,6.128849999994422,-21.955962116481302,174.30566249001004,-0.000358239508496069,0.002844019065401363,-0.01018839992144688
BNBUSDT,2025-03-15 19:13:20.650,613.23,14.41,613.24,13.011,613.235,0.0099999999999909,0.0510192917650635,0.2504218662786616,376057.165225,9.9999999999818e-05,0.002602968132208676,0.06271111111048787,6.132349999994419,31.286815385548717,153.56745316739503,0.0005101929176501707,0.002504218662784337,0.012776346260022753
BNBUSDT,2025-03-15 19:14:20.893,612.96,14.461,612.97,2.846,612.965,0.0099999999999909,0.6711157331304582,0.2313270892515604,375726.09122500004,9.9999999999818e-05,0.45039632725523243,0.05351222222159939,6.129649999994422,411.37045535831135,141.79540926308272,0.006711157331298475,0.002313270892513499,0.1552472490959959
BNBUSDT,2025-03-15 19:15:21.107,612.34,26.521,612.35,0.044,612.345,0.0099999999999909,0.9966873702252258,0.3315301226458563,374966.39902500005,9.9999999999818e-05,0.9933857139664763,0.10991222222157651,6.123449999994428,610.3165277205659,203.0108129515769,0.009966873702243188,0.003315301226455546,0.3304318860903451
BNBUSDT,2025-03-15 19:16:21.324,612.39,14.784,612.4,3.747,612.395,0.0099999999999909,0.595596567591821,0.378313509024538,375027.63602499996,9.9999999999818e-05,0.3547352713271586,0.14312111111045916,6.123949999994427,364.7403600103932,231.67730135908192,0.00595596567591279,0.003783135090241937,0.22532222744863223
BNBUSDT,2025-03-15 19:17:21.540,612.37,1.579,612.38,11.648,612.375,0.0099999999999909,-0.7612459357668057,0.4277278470130746,375003.140625,9.9999999999818e-05,0.5794953747214796,0.18295111111044013,6.123749999994427,-466.16797991519763,261.9298403146316,-0.007612459357661129,0.004277278470126854,-0.32560608515298906
BNBUSDT,2025-03-15 19:18:21.798,612.55,14.691,612.56,8.97,612.555,0.0099999999999909,0.241790287713203,0.4366743001869427,375223.6280249999,9.9999999999818e-05,0.05846254323243348,0.19068444444375615,6.125549999994425,148.10984969016104,267.48702595101264,0.0024179028771298297,0.004366743001865453,0.10558360467916245
BNBUSDT,2025-03-15 19:19:22.024,612.6,19.574,612.61,14.031,612.605,0.0099999999999909,0.1649456925561834,0.4209631812870135,375284.886025,9.9999999999818e-05,0.02720708149283898,0.177209999999283,6.126049999994425,101.04655598838075,257.8841496723309,0.0016494569255603331,0.004209631812866304,0.06943606347804063
BNBUSDT,2025-03-15 19:20:22.284,612.84,3.763,612.85,23.464,612.845,0.0099999999999909,-0.7235832075793943,0.359643341843807,375578.994025,9.9999999999818e-05,0.5235726582908848,0.1293433333325814,6.128449999994423,-443.4443508489939,220.4056238322679,-0.007235832075787358,0.003596433418434797,-0.2602318828759145
BNBUSDT,2025-03-15 19:21:22.561,612.81,10.965,612.82,2.142,612.815,0.0100000000001045,0.6731517504591809,0.2943184216669882,375542.22422500007,0.00010000000000209,0.4531332791462593,0.08662333333254706,6.12815000006404,412.51748995764297,180.36274357385537,0.006731517504662153,0.002943184216700638,0.1981209607375164
BNBUSDT,2025-03-15 19:22:22.792,612.46,10.565,612.47,16.78,612.465,0.0099999999999909,-0.2272810384979773,0.2952682396271615,375113.376225,9.9999999999818e-05,0.051656670460719034,0.08718333333252286,6.124649999994427,-139.20168124366367,180.84146238324945,-0.0022728103849777048,0.0029526823962689277,-0.06710887213793088
BNBUSDT,2025-03-15 19:23:23.021,611.29,23.61,611.3,1.619,611.295,0.0099999999999909,0.8716556340434993,0.4643860941539345,373681.57702499995,9.9999999999818e-05,0.7597835443597748,0.21565444444354692,6.112949999994437,532.8387308126208,283.8768974258294,0.008716556340427062,0.004643860941535119,0.40478475534073194
BNBUSDT,2025-03-15 19:24:23.235,611.3,1.191,611.31,14.686,611.305,0.0099999999999909,-0.8499716565787164,0.5542011267472572,373693.8030249999,9.9999999999818e-05,0.7224518169871674,0.30713888888792945,6.113049999994437,-519.5919235248522,338.785919786232,-0.00849971656577943,0.0055420112674675285,-0.47105524977915736
BNBUSDT,2025-03-15 19:25:23.457,611.3,11.36,611.31,22.666,611.305,0.0099999999999909,-0.3322753187761491,0.6363166577168266,373693.8030249999,9.9999999999818e-05,0.11040688746779148,0.404898888887913,6.113049999994437,-203.1215637444538,388.9835544455846,-0.003322753187758467,0.006363166577162475,-0.21143232028543227
BNBUSDT,2025-03-15 19:26:23.693,611.36,38.272,611.37,1.078,611.365,0.0099999999999909,0.9452096566848258,0.6822316322181164,373767.163225,9.9999999999818e-05,0.8934212950902463,0.4654399999989953,6.113649999994436,577.8681017591185,417.09254183102877,0.009452096566839657,0.006822316322174956,0.6448519268684142
BNBUSDT,2025-03-15 19:27:24.055,611.47,16.375,611.48,5.922,611.475,0.0099999999999909,0.468807462677128,0.7000285708447619,373901.67562500003,9.9999999999818e-05,0.21978043706176673,0.4900399999989598,6.1147499999944355,286.6640432404968,428.04997035730077,0.004688074626767014,0.0070002857084412486,0.32817861809922894
BNBUSDT,2025-03-15 19:28:24.279,611.66,1.223,611.67,21.195,611.665,0.0099999999999909,-0.8908912477068021,0.6782895153734895,374134.07222499995,9.9999999999818e-05,0.7936872152405825,0.4600766666656032,6.116649999994434,-544.926995028581,414.8859564209254,-0.008908912477059914,0.006782895153728722,-0.6042821926575301
BNBUSDT,2025-03-15 19:29:25.316,611.62,10.799,611.63,23.667,611.625,0.0099999999999909,-0.3733534496682663,0.6368926300571589,374085.140625,9.9999999999818e-05,0.13939279837919463,0.40563222222112505,6.116249999994434,-228.35230365335337,389.5394548587098,-0.003733534496679265,0.006368926300565793,-0.2377860605001352
BNBUSDT,2025-03-15 19:30:25.549,611.19,0.796,611.2,18.249,611.195,0.0099999999999909,-0.9164085056884176,0.5482537936221226,373559.32802500005,9.9999999999818e-05,0.8398045492980785,0.30058222222104897,6.111949999994438,-560.1042966342325,335.0899773928732,-0.009164085056875836,0.0054825379362162365,-0.5024244397512554
BNBUSDT,2025-03-15 19:31:25.770,611.42,20.672,611.43,0.917,611.425,0.0099999999999909,0.91504933025381,0.3663953541658585,373840.53062499996,9.9999999999818e-05,0.8373152767979462,0.13424555555432488,6.114249999994436,559.4840367504357,224.02327942086,0.009150493302529773,0.0036639535416552508,0.33526982343757633
BNBUSDT,2025-03-15 19:32:26.005,611.5,1.027,611.51,25.527,611.505,0.0099999999999909,-0.9226481882493603,0.1519831862003678,373938.365025,9.9999999999818e-05,0.8512796792798271,0.02309888888761567,6.115049999994435,-564.2039803554251,92.93847827745591,-0.009226481882485206,0.001519831862002295,-0.14022701139213453
BNBUSDT,2025-03-15 19:33:26.211,611.63,30.073,611.64,1.035,611.635,0.0099999999999909,0.9334576311773636,0.1597393710561221,374097.373225,9.9999999999818e-05,0.871343149203255,0.025516666665405457,6.1163499999944335,570.9353582451668,97.70219021591124,0.00933457631176514,0.0015973937105597674,0.14910993491180966
BNBUSDT,2025-03-15 19:34:26.465,611.7,0.945,611.71,25.997,611.705,0.0099999999999909,-0.929849305571283,0.1691974520391349,374183.00702500006,9.9999999999818e-05,0.8646197310713972,0.02862777777653535,6.117049999994434,-568.7934694644817,103.49892739959901,-0.009298493055704368,0.001691974520389809,-0.15732813328302003
BNBUSDT,2025-03-15 19:35:26.680,611.82,3.966,611.83,5.165,611.825,0.0099999999999909,-0.131310918704073,0.1851755923408392,374329.83062500006,9.9999999999818e-05,0.017242557370907668,0.034289999998780664,6.118249999994433,-80.33930283611946,113.29505678393394,-0.001313109187039535,0.0018517559234067069,-0.024315577151846495
BNBUSDT,2025-03-15 19:36:26.894,611.62,10.576,611.63,8.141,611.625,0.0099999999999909,0.1300956349147322,0.1755657521617585,374085.140625,9.9999999999818e-05,0.016924874223867285,0.030823333332124003,6.116249999994434,79.56974270472308,107.38040316593553,0.001300956349146138,0.0017556575216159873,0.022840337996766488
BNBUSDT,2025-03-15 19:37:41.771,610.91,1.834,610.92,22.571,610.915,0.0099999999999909,-0.8497029293793473,0.2715817863286151,373217.13722499995,9.9999999999818e-05,0.7219950681958441,0.07375666666544156,6.1091499999944405,-519.096265101784,165.9133869949459,-0.00849702929378574,0.00271581786328368,-0.23076383940950027
BNBUSDT,2025-03-15 19:38:41.998,611.33,2.236,611.34,17.496,611.335,0.0099999999999909,-0.7733630646800308,0.270973553442818,373730.48222500004,9.9999999999818e-05,0.5980904298112895,0.07342666666542773,6.113349999994437,-472.78390914616665,165.65561729396515,-0.00773363064679327,0.0027097355344257138,-0.20956093773777582
BNBUSDT,2025-03-15 19:39:42.219,611.59,11.423,611.6,0.591,611.595,0.0099999999999909,0.9016147820029844,0.2693386963139432,374048.44402500003,9.9999999999818e-05,0.8129092151262891,0.07254333333209452,6.1159499999944344,551.4230925991153,164.7261999721261,0.00901614782002164,0.002693386963136981,0.24283974996206392
BNBUSDT,2025-03-15 19:40:42.494,611.43,0.2,611.44,26.425,611.435,0.0100000000001045,-0.984976525451652,0.2516280323522113,373852.7592249999,0.00010000000000209,0.9701787556908089,0.06331666666544551,6.114350000063895,-602.2491218395309,153.8541859612743,-0.00984976525461945,0.002516280323548408,-0.247847705012517
BNBUSDT,2025-03-15 19:41:42.765,611.05,1.39,611.06,22.353,611.055,0.0099999999999909,-0.8829128581548612,0.2883978733141012,373388.21302499995,9.9999999999818e-05,0.779535115095186,0.08317333333209638,6.110549999994439,-539.5083165398187,176.2269624779481,-0.008829128581540578,0.002883978733138388,-0.2546301906135367
BNBUSDT,2025-03-15 19:42:42.989,611.27,2.293,611.28,20.437,611.275,0.0099999999999909,-0.7982402108234755,0.2937969820563452,373657.125625,9.9999999999818e-05,0.6371874341755066,0.08631666666541642,6.1127499999944375,-487.94428487112,179.5907502064924,-0.00798240210822749,0.0029379698205607785,-0.23452056489595785
BNBUSDT,2025-03-15 19:43:43.215,611.32,0.517,611.33,14.772,611.325,0.0099999999999909,-0.9323696769361176,0.2872165269131723,373718.25562500005,9.9999999999818e-05,0.8693132144699603,0.08249333333206502,6.113249999994437,-569.9808927529722,175.58264331519507,-0.009323696769352692,0.002872165269129109,-0.2677919804087482
BNBUSDT,2025-03-15 19:44:43.462,611.25,17.573,611.26,0.232,611.255,0.0099999999999909,0.9739399039741984,0.270450241878315,373632.675025,9.9999999999818e-05,0.9485589365532707,0.0731433333320391,6.112549999994437,595.3256360037486,165.31406259932945,0.00973939903973312,0.002704502418780689,0.26340228260476484
BNBUSDT,2025-03-15 19:45:43.723,611.81,3.799,611.82,3.824,611.815,0.0100000000001045,-0.003279548729792,0.2685682201743046,374317.59422500007,0.00010000000000209,1.0755439871080321e-05,0.07212888888759375,6.1181500000639355,-2.0064771061176927,164.3140656259422,-3.2795487298262716e-05,0.002685682201771111,-0.0008807825653351388
BNBUSDT,2025-03-15 19:46:43.963,611.75,5.444,611.76,16.01,611.755,0.0099999999999909,-0.4924955716917613,0.2852854321140235,374244.180025,9.9999999999818e-05,0.24255188813599476,0.08138777777648512,6.1175499999944325,-301.2866284602934,174.52478952291446,-0.004924955716913131,0.002852854321137639,-0.14050181198432715
BNBUSDT,2025-03-15 19:47:51.804,611.87,0.362,611.88,11.792,611.875,0.0099999999999909,-0.940431133009354,0.274228209908902,374391.015625,9.9999999999818e-05,0.8844107159332573,0.07520111110984082,6.1187499999944315,-575.4262995100985,167.7933859380094,-0.009404311330084982,0.0027422820990865245,-0.25789274614775565
BNBUSDT,2025-03-15 19:48:52.099,611.76,4.014,611.77,16.943,611.765,0.0099999999999909,-0.6169299037949469,0.2839013913293556,374256.415225,9.9999999999818e-05,0.3806025061964425,0.08059999999874391,6.117649999994433,-377.4161225951157,173.68093466660324,-0.006169299037943855,0.0028390139132909724,-0.17514725804007095
BNBUSDT,2025-03-15 19:49:54.281,611.39,1.624,611.4,23.41,611.395,0.0099999999999909,-0.8702564508787024,0.2846830596350659,373803.846025,9.9999999999818e-05,0.7573462902959953,0.08104444444318248,6.1139499999944364,-532.0704427849843,174.0537992455811,-0.008702564508779105,0.0028468305963480684,-0.24774726910330244
BNBUSDT,2025-03-15 19:53:02.299,611.41,2.268,611.42,9.067,611.415,0.0099999999999909,-0.5998235548303277,0.2852211617497009,373828.30222499993,9.9999999999818e-05,0.3597882969292911,0.08135111110984905,6.114149999994436,-366.74111877658476,174.38849661119337,-0.005998235548297818,0.0028522116174944136,-0.1710823711535415
BNBUSDT,2025-03-15 19:54:02.521,611.33,1.202,611.34,19.497,611.335,0.0099999999999909,-0.8838591232021552,0.2488730153642866,373730.48222500004,9.9999999999818e-05,0.7812069496676826,0.06193777777651244,6.113349999994437,-540.3340170827896,152.14478484772616,-0.008838591232013509,0.0024887301536406013,-0.21996868514855486
BNBUSDT,2025-03-15 19:55:02.757,611.37,9.97,611.38,10.258,611.375,0.0099999999999909,-0.0142376903231966,0.2397313310976377,373779.390625,9.9999999999818e-05,0.0002027118257392461,0.057471111109845194,6.113749999994436,-8.70456792134432,146.56574254981825,-0.00014237690323183643,0.0023973133109741955,-0.0034132204529358765
BNBUSDT,2025-03-15 19:56:02.975,611.37,11.144,611.38,11.05,611.375,0.0099999999999909,0.0042353789293343,0.2354404855180153,373779.390625,9.9999999999818e-05,1.7938434675048962e-05,0.055432222220958775,6.113749999994436,2.5894047929217576,143.9424268335766,4.235378929330446e-05,0.0023544048551780105,0.0009971796714752395
BNBUSDT,2025-03-15 19:57:03.231,611.39,6.299,611.4,14.215,611.395,0.0099999999999909,-0.385882811550218,0.2205674499982676,373803.846025,9.9999999999818e-05,0.14890554424990105,0.04864999999873828,6.1139499999944364,-235.92682156774552,134.85383609169082,-0.0038588281154986683,0.0022056744999806688,-0.08511318774179362
BNBUSDT,2025-03-15 19:58:03.502,611.46,19.005,611.47,5.154,611.465,0.0099999999999909,0.573326710305341,0.200720922894495,373889.446225,9.9999999999818e-05,0.3287035167495444,0.04028888888761781,6.114649999994436,350.56921691685534,122.73381911768239,0.005733267103048193,0.0020072092289431234,0.11507866641255282
BNBUSDT,2025-03-15 19:59:03.727,611.58,11.368,611.59,9.548,611.585,0.0099999999999909,0.0870147255273404,0.1846949436799701,374036.212225,9.9999999999818e-05,0.0075715624585983845,0.03411222222094733,6.115849999994435,53.216900911638476,112.95665713051453,0.0008701472552726121,0.0018469494367980204,0.01607117983060019
BTCUSDT,2025-03-13 03:59:30.121,83558.31,2.20732,83558.32,6.1822,83558.315,0.0100000000093132,-0.4737911102497029,,6981992005.639225,0.000100000000186264,0.22447801615164611,,835.5831507781953,-39589.1868344444,,-0.00473791110690954,,
BTCUSDT,2025-03-15 18:36:53.934,84263.52,7.78224,84263.53,0.04721,84263.525,0.0099999999947613,0.9879404032365744,498.6587731605594,7100341645.425624,9.9999999895226e-05,0.9760262403472452,248660.57204999425,842.6352495585686,83247.34086663516,42018745.99868412,0.00987940402719022,4.98658772899327,492.6451494336985
BTCUSDT,2025-03-15 18:37:54.162,84302.65,0.10124,84302.66,5.52067,84302.655,0.0100000000093132,-0.9639837689255364,418.906182137874,7106937640.049025,0.000100000000186264,0.9292647067518819,175482.38943332966,843.0265507851275,-81266.39109732921,35314903.350136355,-0.009639837698233138,4.189061825280097,-403.818760283475
BTCUSDT,2025-03-15 18:38:54.404,84256.33,3.33293,84256.34,2.01973,84256.33499999999,0.0099999999947613,0.2453359633428315,358.50656613000746,7099129987.632224,9.9999999895226e-05,0.06018973490935516,128526.95795832941,842.5633495586063,20671.109114961328,30206449.33554956,0.0024533596321430736,3.585065659421966,87.9545537662359
BTCUSDT,2025-03-15 18:39:54.633,84263.19,1.33854,84263.2,1.89042,84263.195,0.0099999999947613,-0.1709157122698462,319.435718885658,7100286031.6080265,9.9999999895226e-05,0.029212180700708853,102039.17849999711,842.6319495585705,-14401.903991557943,26916674.270427383,-0.0017091571218030858,3.194357187183152,-54.5965834177726
